"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.39256,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.83939,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.18365,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.77815,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.79262,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.1033,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.79438,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.0192,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.1373,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.8965,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.519,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",102.1134,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-09",102.5685,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.8183,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.6794,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-12",102.4439,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-01",102.2439,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.0473,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.9425,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.9236,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.977,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.0494,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.011,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.8589,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.7547,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.782,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.8951,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.8236,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.4916,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.9006,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.2205,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.0027,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.0543,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0003,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.83311,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.57196,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.49822,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.64308,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.75807,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.60004,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.55553,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.80155,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1265,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.4065,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.3661,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0033,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.68191,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.49667,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.38851,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.39851,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.44937,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.54179,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.73795,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.89712,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.047,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1041,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2225,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.3071,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.3075,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2711,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2742,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5267,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7846,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.9576,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1083,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1426,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1052,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9737,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7822,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7353,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7119,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7589,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7199,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4968,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2271,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0595,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0625,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1172,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1549,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.2227,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.1364,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.85982,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.81412,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.96856,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.2126,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4251,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4193,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1429,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.80476,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.60037,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.62056,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.67747,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.64554,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.67957,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.83414,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.96067,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.93122,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.66665,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.1489,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.73715,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.58513,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.76056,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.25964,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.0208,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8381,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3741,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5287,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4361,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3277,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.401,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5495,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5479,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4359,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2797,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1632,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0524,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.8941,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5552,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1185,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.8089,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.65613,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.49519,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.29085,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.17832,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.6639,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.4146,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.3629,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.1258,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.65348,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.1638,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.67026,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.47178,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.89321,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.03459,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.27087,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.52612,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-01",94.76745,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-02",94.07563,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-03",93.69575,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-04",93.85247,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-05",94.21975,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-06",94.40461,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-07",94.69238,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-08",95.45726,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.36893,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.94235,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.14328,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.11814,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.26287,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.50636,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.73883,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.17519,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.61684,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.09415,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.4922,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.74771,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.88932,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.88314,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.098,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.4351,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.8548,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.107,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.9858,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.5154,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1722,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0409,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.78667,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.08978,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.33814,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.84088,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.43369,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.38071,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.53429,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.75886,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.91215,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.12636,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.28398,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.2082,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.07832,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.76391,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.22436,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.85701,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.1602,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.08924,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.85432,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.31768,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.66673,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.81588,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.69804,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.38513,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.17223,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.3511,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.98478,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.175,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.254,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1259,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.0339,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0955,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.1244,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.0748,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0128,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1316,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.3421,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5921,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.9593,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.3,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.3879,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.1461,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.8294,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5913,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.1942,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6858,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.7286,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9847,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.421,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.7503,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.9045,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.6387,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.118,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5434,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.8963,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.78365,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1966,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7581,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.0519,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2743,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.4685,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.8419,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.0994,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.3851,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.7215,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.9595,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.0828,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.0372,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.9781,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9789,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.0902,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.1707,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.0789,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.9636,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.8838,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.6204,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1269,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.063,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.5002,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.9533,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.1222,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.2144,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.3381,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.5108,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.5696,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.4703,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.1953,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.9868,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.0836,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.3218,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.6453,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.44187,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.27657,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.12979,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.92327,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.61769,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.25912,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.02465,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.00075,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.01773,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.91371,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.77763,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.59321,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.45503,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.37292,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.4101,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.6253,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.93554,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.30103,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.65491,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.97791,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.28448,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.53987,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.69354,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.74393,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.70473,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.57451,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.43594,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.286,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.09444,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.05383,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.17098,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.32756,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.40296,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.45781,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.51853,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.50249,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.47733,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.45699,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.36683,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.244,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.20763,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.18152,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.01059,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.68696,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.40092,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.24442,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.21705,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.24254,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.31616,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.4192,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.48536,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.45771,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.42263,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.35735,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.20507,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.00024,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.8008,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.69299,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.6507,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.70329,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.83792,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.94689,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.03311,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.12111,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.21082,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.32964,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.4827,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.67406,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.87368,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.00613,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.11097,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.25032,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.40405,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.55045,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.71252,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.85158,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.96528,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.98851,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.91974,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.79783,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.71072,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.6974,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.73491,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.87171,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0902,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3299,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4889,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5245,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.4741,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.3994,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.357,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4133,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.5062,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.6096,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.7001,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7335,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.6347,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.4441,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.2762,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2308,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2598,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.2937,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3118,
